,County,City,Lat,Long,RdNm1,RdNm2,rank_SW,rank_SA,rank_delta_SA_minus_SW,Latitude,Longitude,intersection_key
1848,LUBBOCK,LUBBOCK,33.5779,-101.8531,US0062,US0084,4152.0,2045.0,-2107.0,33.5779,-101.8531,LUBBOCK|LUBBOCK|33.5779|-101.8531|US0062|US0084
1849,LUBBOCK,LUBBOCK,33.5779,-101.8619,,AVENUE U,4152.0,1704.0,-2448.0,33.5779,-101.8619,LUBBOCK|LUBBOCK|33.5779|-101.8619||AVENUE U
1850,LUBBOCK,LUBBOCK,33.5779,-101.8707,UNIVERSITY AVENUE,US0062,135.5,60.0,-75.5,33.5779,-101.8707,LUBBOCK|LUBBOCK|33.5779|-101.8707|UNIVERSITY AVENUE|US0062
1851,LUBBOCK,LUBBOCK,33.5779,-101.8707,US0062,US0084,4152.0,5053.0,901.0,33.5779,-101.8707,LUBBOCK|LUBBOCK|33.5779|-101.8707|US0062|US0084
1852,LUBBOCK,LUBBOCK,33.5779,-101.8707,,US0062,4152.0,4881.0,729.0,33.5779,-101.8707,LUBBOCK|LUBBOCK|33.5779|-101.8707||US0062
1853,LUBBOCK,LUBBOCK,33.5779,-101.8711,,US0062,1312.0,5512.0,4200.0,33.5779,-101.8711,LUBBOCK|LUBBOCK|33.5779|-101.8711||US0062
1854,LUBBOCK,LUBBOCK,33.5779,-101.8744,,US0062,4152.0,3092.0,-1060.0,33.5779,-101.8744,LUBBOCK|LUBBOCK|33.5779|-101.8744||US0062
1855,LUBBOCK,LUBBOCK,33.5779,-101.8747,,US0062,4152.0,4989.0,837.0,33.5779,-101.8747,LUBBOCK|LUBBOCK|33.5779|-101.8747||US0062
1856,LUBBOCK,LUBBOCK,33.5779,-101.8752,BOSTON AVENUE,US0062,75.0,63.0,-12.0,33.5779,-101.8752,LUBBOCK|LUBBOCK|33.5779|-101.8752|BOSTON AVENUE|US0062
1857,LUBBOCK,LUBBOCK,33.5779,-101.8752,US0062,US0084,4152.0,5082.0,930.0,33.5779,-101.8752,LUBBOCK|LUBBOCK|33.5779|-101.8752|US0062|US0084
1858,LUBBOCK,LUBBOCK,33.5779,-101.8752,,US0062,4152.0,5438.0,1286.0,33.5779,-101.8752,LUBBOCK|LUBBOCK|33.5779|-101.8752||US0062
1859,LUBBOCK,LUBBOCK,33.5779,-101.8766,,US0062,4152.0,5473.0,1321.0,33.5779,-101.8766,LUBBOCK|LUBBOCK|33.5779|-101.8766||US0062
1860,LUBBOCK,LUBBOCK,33.5779,-101.8878,,US0062,1312.0,4994.0,3682.0,33.5779,-101.8878,LUBBOCK|LUBBOCK|33.5779|-101.8878||US0062
1861,LUBBOCK,LUBBOCK,33.5779,-101.8880,INDIANA AVENUE,US0062,75.0,68.0,-7.0,33.5779,-101.888,LUBBOCK|LUBBOCK|33.5779|-101.8880|INDIANA AVENUE|US0062
1862,LUBBOCK,LUBBOCK,33.5779,-101.8880,US0062,US0082,4152.0,5725.0,1573.0,33.5779,-101.888,LUBBOCK|LUBBOCK|33.5779|-101.8880|US0062|US0082
1863,LUBBOCK,LUBBOCK,33.5779,-101.8883,INDIANA AVENUE,US0062,1312.0,4359.0,3047.0,33.5779,-101.8883,LUBBOCK|LUBBOCK|33.5779|-101.8883|INDIANA AVENUE|US0062
1864,LUBBOCK,LUBBOCK,33.5779,-101.8886,,US0062,4152.0,5724.0,1572.0,33.5779,-101.8886,LUBBOCK|LUBBOCK|33.5779|-101.8886||US0062
1865,LUBBOCK,LUBBOCK,33.5779,-101.8942,LOUISVILLE AVENUE,TEXAS PLAINS TRL,4152.0,2596.0,-1556.0,33.5779,-101.8942,LUBBOCK|LUBBOCK|33.5779|-101.8942|LOUISVILLE AVENUE|TEXAS PLAINS TRL
1866,LUBBOCK,LUBBOCK,33.5779,-101.8943,US0062,US0082,4152.0,5084.0,932.0,33.5779,-101.8943,LUBBOCK|LUBBOCK|33.5779|-101.8943|US0062|US0082
1867,LUBBOCK,LUBBOCK,33.5779,-101.8962,,US0062,4152.0,5142.0,990.0,33.5779,-101.8962,LUBBOCK|LUBBOCK|33.5779|-101.8962||US0062
1868,LUBBOCK,LUBBOCK,33.5779,-101.8964,MEMPHIS AVENUE,US0062,43.5,23.0,-20.5,33.5779,-101.8964,LUBBOCK|LUBBOCK|33.5779|-101.8964|MEMPHIS AVENUE|US0062
1869,LUBBOCK,LUBBOCK,33.5779,-101.8967,MEMPHIS AVENUE,US0062,2031.5,451.0,-1580.5,33.5779,-101.8967,LUBBOCK|LUBBOCK|33.5779|-101.8967|MEMPHIS AVENUE|US0062
1870,LUBBOCK,LUBBOCK,33.5779,-101.9002,,US0062,4152.0,4643.0,491.0,33.5779,-101.9002,LUBBOCK|LUBBOCK|33.5779|-101.9002||US0062
1871,LUBBOCK,LUBBOCK,33.5779,-101.9004,,US0082,4152.0,5846.0,1694.0,33.5779,-101.9004,LUBBOCK|LUBBOCK|33.5779|-101.9004||US0082
1872,LUBBOCK,LUBBOCK,33.5779,-101.9030,,SH0114,1312.0,5237.0,3925.0,33.5779,-101.903,LUBBOCK|LUBBOCK|33.5779|-101.9030||SH0114
1873,LUBBOCK,LUBBOCK,33.5779,-101.9041,,SH0114,4152.0,5677.0,1525.0,33.5779,-101.9041,LUBBOCK|LUBBOCK|33.5779|-101.9041||SH0114
1874,LUBBOCK,LUBBOCK,33.5779,-101.9044,,SH0114,4152.0,5502.0,1350.0,33.5779,-101.9044,LUBBOCK|LUBBOCK|33.5779|-101.9044||SH0114
1875,LUBBOCK,LUBBOCK,33.5779,-101.9051,QUAKER AVENUE,SH0114,2031.5,467.0,-1564.5,33.5779,-101.9051,LUBBOCK|LUBBOCK|33.5779|-101.9051|QUAKER AVENUE|SH0114
1876,LUBBOCK,LUBBOCK,33.5779,-101.9051,,SH0114,4152.0,5721.0,1569.0,33.5779,-101.9051,LUBBOCK|LUBBOCK|33.5779|-101.9051||SH0114
1877,LUBBOCK,LUBBOCK,33.5779,-101.9054,QUAKER AVENUE,SH0114,4152.0,4935.0,783.0,33.5779,-101.9054,LUBBOCK|LUBBOCK|33.5779|-101.9054|QUAKER AVENUE|SH0114
1878,LUBBOCK,LUBBOCK,33.5779,-101.9054,,SH0114,4152.0,4370.0,218.0,33.5779,-101.9054,LUBBOCK|LUBBOCK|33.5779|-101.9054||SH0114
1879,LUBBOCK,LUBBOCK,33.5779,-101.9057,,SH0114,4152.0,5630.0,1478.0,33.5779,-101.9057,LUBBOCK|LUBBOCK|33.5779|-101.9057||SH0114
1880,LUBBOCK,LUBBOCK,33.5779,-101.9067,,SH0114,4152.0,3985.0,-167.0,33.5779,-101.9067,LUBBOCK|LUBBOCK|33.5779|-101.9067||SH0114
1881,LUBBOCK,LUBBOCK,33.5779,-101.9073,RALEIGH AVENUE,SH0114,4152.0,5747.0,1595.0,33.5779,-101.9073,LUBBOCK|LUBBOCK|33.5779|-101.9073|RALEIGH AVENUE|SH0114
1882,LUBBOCK,LUBBOCK,33.5779,-101.9439,SH0114,SL0289,4152.0,5790.0,1638.0,33.5779,-101.9439,LUBBOCK|LUBBOCK|33.5779|-101.9439|SH0114|SL0289
1883,LUBBOCK,LUBBOCK,33.5779,-101.9439,,SL0289,4152.0,5692.0,1540.0,33.5779,-101.9439,LUBBOCK|LUBBOCK|33.5779|-101.9439||SL0289
1884,LUBBOCK,LUBBOCK,33.5780,-101.8287,,US0062,4152.0,1243.0,-2909.0,33.578,-101.8287,LUBBOCK|LUBBOCK|33.5780|-101.8287||US0062
1885,LUBBOCK,LUBBOCK,33.5780,-101.8294,COMPRESS AVENUE,US0062,4152.0,3042.0,-1110.0,33.578,-101.8294,LUBBOCK|LUBBOCK|33.5780|-101.8294|COMPRESS AVENUE|US0062
1886,LUBBOCK,LUBBOCK,33.5780,-101.8407,,IH0027,4152.0,5922.0,1770.0,33.578,-101.8407,LUBBOCK|LUBBOCK|33.5780|-101.8407||IH0027
1887,LUBBOCK,LUBBOCK,33.5780,-101.8752,,BOSTON AVENUE,4152.0,5303.0,1151.0,33.578,-101.8752,LUBBOCK|LUBBOCK|33.5780|-101.8752||BOSTON AVENUE
1888,LUBBOCK,LUBBOCK,33.5780,-101.8776,DETROIT AVENUE,US0062,4152.0,4507.0,355.0,33.578,-101.8776,LUBBOCK|LUBBOCK|33.5780|-101.8776|DETROIT AVENUE|US0062
1889,LUBBOCK,LUBBOCK,33.5780,-101.8806,FLINT AVENUE,US0062,4152.0,5602.0,1450.0,33.578,-101.8806,LUBBOCK|LUBBOCK|33.5780|-101.8806|FLINT AVENUE|US0062
1890,LUBBOCK,LUBBOCK,33.5780,-101.8808,,US0062,4152.0,5600.0,1448.0,33.578,-101.8808,LUBBOCK|LUBBOCK|33.5780|-101.8808||US0062
1891,LUBBOCK,LUBBOCK,33.5780,-101.8809,,US0062,4152.0,4683.0,531.0,33.578,-101.8809,LUBBOCK|LUBBOCK|33.5780|-101.8809||US0062
1892,LUBBOCK,LUBBOCK,33.5780,-101.8812,FLINT AVENUE,US0062,1312.0,179.0,-1133.0,33.578,-101.8812,LUBBOCK|LUBBOCK|33.5780|-101.8812|FLINT AVENUE|US0062
1893,LUBBOCK,LUBBOCK,33.5780,-101.8813,FLINT AVENUE,US0062,135.5,62.0,-73.5,33.578,-101.8813,LUBBOCK|LUBBOCK|33.5780|-101.8813|FLINT AVENUE|US0062
1894,LUBBOCK,LUBBOCK,33.5780,-101.8813,US0062,US0082,4152.0,4036.0,-116.0,33.578,-101.8813,LUBBOCK|LUBBOCK|33.5780|-101.8813|US0062|US0082
1895,LUBBOCK,LUBBOCK,33.5780,-101.8813,,US0062,1312.0,4699.0,3387.0,33.578,-101.8813,LUBBOCK|LUBBOCK|33.5780|-101.8813||US0062
1896,LUBBOCK,LUBBOCK,33.5780,-101.8819,,US0062,4152.0,5485.0,1333.0,33.578,-101.8819,LUBBOCK|LUBBOCK|33.5780|-101.8819||US0062
1897,LUBBOCK,LUBBOCK,33.5780,-101.8842,,US0062,4152.0,2755.0,-1397.0,33.578,-101.8842,LUBBOCK|LUBBOCK|33.5780|-101.8842||US0062
1898,LUBBOCK,LUBBOCK,33.5780,-101.8850,,US0062,1312.0,2958.0,1646.0,33.578,-101.885,LUBBOCK|LUBBOCK|33.5780|-101.8850||US0062
1899,LUBBOCK,LUBBOCK,33.5780,-101.8856,HARTFORD AVENUE,US0062,4152.0,2555.0,-1597.0,33.578,-101.8856,LUBBOCK|LUBBOCK|33.5780|-101.8856|HARTFORD AVENUE|US0062
1900,LUBBOCK,LUBBOCK,33.5780,-101.8857,HARTFORD AVENUE,US0062,4152.0,3367.0,-785.0,33.578,-101.8857,LUBBOCK|LUBBOCK|33.5780|-101.8857|HARTFORD AVENUE|US0062
1901,LUBBOCK,LUBBOCK,33.5780,-101.8989,,US0062,1312.0,4853.0,3541.0,33.578,-101.8989,LUBBOCK|LUBBOCK|33.5780|-101.8989||US0062
1902,LUBBOCK,LUBBOCK,33.5781,-101.8250,IH0027,US0062,390.5,1003.0,612.5,33.5781,-101.825,LUBBOCK|LUBBOCK|33.5781|-101.8250|IH0027|US0062
1903,LUBBOCK,LUBBOCK,33.5781,-101.8251,,US0062,4152.0,2908.0,-1244.0,33.5781,-101.8251,LUBBOCK|LUBBOCK|33.5781|-101.8251||US0062
1904,LUBBOCK,LUBBOCK,33.5781,-101.8406,,IH0027,4152.0,5910.0,1758.0,33.5781,-101.8406,LUBBOCK|LUBBOCK|33.5781|-101.8406||IH0027
1905,LUBBOCK,LUBBOCK,33.5781,-101.8552,US0062,US0084,4152.0,5567.0,1415.0,33.5781,-101.8552,LUBBOCK|LUBBOCK|33.5781|-101.8552|US0062|US0084
1906,LUBBOCK,LUBBOCK,33.5782,-101.8231,,US0062,4152.0,4306.0,154.0,33.5782,-101.8231,LUBBOCK|LUBBOCK|33.5782|-101.8231||US0062
1907,LUBBOCK,LUBBOCK,33.5783,-101.9744,,UPLAND AVENUE,4152.0,1383.0,-2769.0,33.5783,-101.9744,LUBBOCK|LUBBOCK|33.5783|-101.9744||UPLAND AVENUE
1908,LUBBOCK,LUBBOCK,33.5784,-101.8552,,US0084,4152.0,4941.0,789.0,33.5784,-101.8552,LUBBOCK|LUBBOCK|33.5784|-101.8552||US0084
1909,LUBBOCK,LUBBOCK,33.5785,-101.9438,,SL0289,4152.0,5776.0,1624.0,33.5785,-101.9438,LUBBOCK|LUBBOCK|33.5785|-101.9438||SL0289
1910,LUBBOCK,LUBBOCK,33.5787,-101.9359,,ELKHART AVENUE,4152.0,3686.0,-466.0,33.5787,-101.9359,LUBBOCK|LUBBOCK|33.5787|-101.9359||ELKHART AVENUE
1911,LUBBOCK,LUBBOCK,33.5788,-101.8204,OAK AVENUE,US0062,2031.5,241.0,-1790.5,33.5788,-101.8204,LUBBOCK|LUBBOCK|33.5788|-101.8204|OAK AVENUE|US0062
1912,LUBBOCK,LUBBOCK,33.5788,-101.9051,,QUAKER AVENUE,4152.0,4762.0,610.0,33.5788,-101.9051,LUBBOCK|LUBBOCK|33.5788|-101.9051||QUAKER AVENUE
1913,LUBBOCK,LUBBOCK,33.5790,-101.8364,18TH STREET,AVENUE A,4152.0,4093.0,-59.0,33.579,-101.8364,LUBBOCK|LUBBOCK|33.5790|-101.8364|18TH STREET|AVENUE A
1914,LUBBOCK,LUBBOCK,33.5790,-101.8444,18TH STREET,BUDDY HOLLY AVENUE,4152.0,2304.0,-1848.0,33.579,-101.8444,LUBBOCK|LUBBOCK|33.5790|-101.8444|18TH STREET|BUDDY HOLLY AVENUE
1915,LUBBOCK,LUBBOCK,33.5790,-101.8444,BUDDY HOLLY AVENUE,BUDDY HOLLY AVENUE,1312.0,5305.0,3993.0,33.579,-101.8444,LUBBOCK|LUBBOCK|33.5790|-101.8444|BUDDY HOLLY AVENUE|BUDDY HOLLY AVENUE
1916,LUBBOCK,LUBBOCK,33.5790,-101.8456,,TEXAS AVENUE,4152.0,3645.0,-507.0,33.579,-101.8456,LUBBOCK|LUBBOCK|33.5790|-101.8456||TEXAS AVENUE
1917,LUBBOCK,LUBBOCK,33.5791,-101.8683,,AVENUE X,4152.0,5046.0,894.0,33.5791,-101.8683,LUBBOCK|LUBBOCK|33.5791|-101.8683||AVENUE X
1918,LUBBOCK,LUBBOCK,33.5792,-101.9020,18TH STREET,ORLANDO AVENUE,4152.0,5004.0,852.0,33.5792,-101.902,LUBBOCK|LUBBOCK|33.5792|-101.9020|18TH STREET|ORLANDO AVENUE
1919,LUBBOCK,LUBBOCK,33.5793,-101.8979,,US0082,390.5,5891.0,5500.5,33.5793,-101.8979,LUBBOCK|LUBBOCK|33.5793|-101.8979||US0082
1920,LUBBOCK,LUBBOCK,33.5795,-101.8184,IH0027,US0062,75.0,101.0,26.0,33.5795,-101.8184,LUBBOCK|LUBBOCK|33.5795|-101.8184|IH0027|US0062
1921,LUBBOCK,LUBBOCK,33.5795,-101.8184,MARTIN LUTHER KING BOULEVARD,US0062,4152.0,3840.0,-312.0,33.5795,-101.8184,LUBBOCK|LUBBOCK|33.5795|-101.8184|MARTIN LUTHER KING BOULEVARD|US0062
1922,LUBBOCK,LUBBOCK,33.5795,-101.8184,MARTIN LUTHER KING JR BOULEVARD,US0062,2031.5,389.0,-1642.5,33.5795,-101.8184,LUBBOCK|LUBBOCK|33.5795|-101.8184|MARTIN LUTHER KING JR BOULEVARD|US0062
1923,LUBBOCK,LUBBOCK,33.5795,-101.8185,MARTIN LUTHER KING BOULEVARD,US0062,4152.0,3897.0,-255.0,33.5795,-101.8185,LUBBOCK|LUBBOCK|33.5795|-101.8185|MARTIN LUTHER KING BOULEVARD|US0062
1924,LUBBOCK,LUBBOCK,33.5795,-101.8886,INDIANA AVENUE,TEXAS TECH PKWY,4152.0,3108.0,-1044.0,33.5795,-101.8886,LUBBOCK|LUBBOCK|33.5795|-101.8886|INDIANA AVENUE|TEXAS TECH PKWY
1925,LUBBOCK,LUBBOCK,33.5796,-101.8184,IH0027,US0062,99.0,177.0,78.0,33.5796,-101.8184,LUBBOCK|LUBBOCK|33.5796|-101.8184|IH0027|US0062
1926,LUBBOCK,LUBBOCK,33.5796,-101.8184,,MARTIN LUTHER KING BOULEVARD,4152.0,3601.0,-551.0,33.5796,-101.8184,LUBBOCK|LUBBOCK|33.5796|-101.8184||MARTIN LUTHER KING BOULEVARD
1927,LUBBOCK,LUBBOCK,33.5796,-101.8887,INDIANA AVENUE,TEXAS TECH PKWY,1312.0,183.0,-1129.0,33.5796,-101.8887,LUBBOCK|LUBBOCK|33.5796|-101.8887|INDIANA AVENUE|TEXAS TECH PKWY
1928,LUBBOCK,LUBBOCK,33.5797,-101.8398,,IH0027,390.5,5831.0,5440.5,33.5797,-101.8398,LUBBOCK|LUBBOCK|33.5797|-101.8398||IH0027
1929,LUBBOCK,LUBBOCK,33.5798,-101.8221,,E 17TH STREET,4152.0,4946.0,794.0,33.5798,-101.8221,LUBBOCK|LUBBOCK|33.5798|-101.8221||E 17TH STREET
1930,LUBBOCK,LUBBOCK,33.5798,-101.8552,,US0084,4152.0,5712.0,1560.0,33.5798,-101.8552,LUBBOCK|LUBBOCK|33.5798|-101.8552||US0084
1931,LUBBOCK,LUBBOCK,33.5798,-101.8771,,18TH STREET,4152.0,4811.0,659.0,33.5798,-101.8771,LUBBOCK|LUBBOCK|33.5798|-101.8771||18TH STREET
1932,LUBBOCK,LUBBOCK,33.5798,-101.8785,,18TH STREET,4152.0,5169.0,1017.0,33.5798,-101.8785,LUBBOCK|LUBBOCK|33.5798|-101.8785||18TH STREET
1933,LUBBOCK,LUBBOCK,33.5799,-101.8552,17TH STREET,US0084,4152.0,5749.0,1597.0,33.5799,-101.8552,LUBBOCK|LUBBOCK|33.5799|-101.8552|17TH STREET|US0084
1934,LUBBOCK,LUBBOCK,33.5799,-101.8552,US0062,US0084,4152.0,5771.0,1619.0,33.5799,-101.8552,LUBBOCK|LUBBOCK|33.5799|-101.8552|US0062|US0084
1935,LUBBOCK,LUBBOCK,33.5799,-101.8662,17TH STREET,W AVENUE,4152.0,4144.0,-8.0,33.5799,-101.8662,LUBBOCK|LUBBOCK|33.5799|-101.8662|17TH STREET|W AVENUE
1936,LUBBOCK,LUBBOCK,33.5799,-101.8664,,17TH STREET,4152.0,4146.0,-6.0,33.5799,-101.8664,LUBBOCK|LUBBOCK|33.5799|-101.8664||17TH STREET
1937,LUBBOCK,LUBBOCK,33.5801,-101.8814,,FLINT AVENUE,4152.0,3525.0,-627.0,33.5801,-101.8814,LUBBOCK|LUBBOCK|33.5801|-101.8814||FLINT AVENUE
1938,LUBBOCK,LUBBOCK,33.5801,-102.0091,17TH STREET,FM0179,4152.0,925.0,-3227.0,33.5801,-102.0091,LUBBOCK|LUBBOCK|33.5801|-102.0091|17TH STREET|FM0179
1939,LUBBOCK,LUBBOCK,33.5803,-101.8739,,AKRON AVENUE,4152.0,1333.0,-2819.0,33.5803,-101.8739,LUBBOCK|LUBBOCK|33.5803|-101.8739||AKRON AVENUE
1940,LUBBOCK,LUBBOCK,33.5803,-101.8812,18TH STREET,FLINT AVENUE,4152.0,5239.0,1087.0,33.5803,-101.8812,LUBBOCK|LUBBOCK|33.5803|-101.8812|18TH STREET|FLINT AVENUE
1941,LUBBOCK,LUBBOCK,33.5803,-101.8924,TEXAS TECH PKWY,TEXAS TECH PKWY,4152.0,5297.0,1145.0,33.5803,-101.8924,LUBBOCK|LUBBOCK|33.5803|-101.8924|TEXAS TECH PKWY|TEXAS TECH PKWY
1942,LUBBOCK,LUBBOCK,33.5804,-101.8162,,US0062,4152.0,3119.0,-1033.0,33.5804,-101.8162,LUBBOCK|LUBBOCK|33.5804|-101.8162||US0062
1943,LUBBOCK,LUBBOCK,33.5804,-101.8813,18TH STREET,FLINT AVENUE,4152.0,3920.0,-232.0,33.5804,-101.8813,LUBBOCK|LUBBOCK|33.5804|-101.8813|18TH STREET|FLINT AVENUE
1944,LUBBOCK,LUBBOCK,33.5804,-101.8925,,TEXAS TECH PKWY,4152.0,4741.0,589.0,33.5804,-101.8925,LUBBOCK|LUBBOCK|33.5804|-101.8925||TEXAS TECH PKWY
1945,LUBBOCK,LUBBOCK,33.5805,-101.7877,,SL0289,4152.0,2849.0,-1303.0,33.5805,-101.7877,LUBBOCK|LUBBOCK|33.5805|-101.7877||SL0289
1946,LUBBOCK,LUBBOCK,33.5805,-101.8577,,S AVENUE,4152.0,5363.0,1211.0,33.5805,-101.8577,LUBBOCK|LUBBOCK|33.5805|-101.8577||S AVENUE
1947,LUBBOCK,LUBBOCK,33.5805,-101.8832,,18TH STREET,4152.0,4681.0,529.0,33.5805,-101.8832,LUBBOCK|LUBBOCK|33.5805|-101.8832||18TH STREET
1948,LUBBOCK,LUBBOCK,33.5805,-101.8880,18TH STREET,INDIANA AVENUE,4152.0,1295.0,-2857.0,33.5805,-101.888,LUBBOCK|LUBBOCK|33.5805|-101.8880|18TH STREET|INDIANA AVENUE
1949,LUBBOCK,LUBBOCK,33.5806,-101.8552,,US0084,1312.0,5571.0,4259.0,33.5806,-101.8552,LUBBOCK|LUBBOCK|33.5806|-101.8552||US0084
1950,LUBBOCK,LUBBOCK,33.5806,-101.9224,17TH STREET,SLIDE ROAD,4152.0,3029.0,-1123.0,33.5806,-101.9224,LUBBOCK|LUBBOCK|33.5806|-101.9224|17TH STREET|SLIDE ROAD
1951,LUBBOCK,LUBBOCK,33.5806,-101.9311,17TH STREET,CHICAGO AVENUE,4152.0,2948.0,-1204.0,33.5806,-101.9311,LUBBOCK|LUBBOCK|33.5806|-101.9311|17TH STREET|CHICAGO AVENUE
1952,LUBBOCK,LUBBOCK,33.5806,-101.9398,16TH STREET,FRANKFORD AVENUE,4152.0,2622.0,-1530.0,33.5806,-101.9398,LUBBOCK|LUBBOCK|33.5806|-101.9398|16TH STREET|FRANKFORD AVENUE
1953,LUBBOCK,LUBBOCK,33.5807,-101.9224,17TH STREET,SLIDE ROAD,1312.0,4006.0,2694.0,33.5807,-101.9224,LUBBOCK|LUBBOCK|33.5807|-101.9224|17TH STREET|SLIDE ROAD
1954,LUBBOCK,LUBBOCK,33.5808,-101.8456,16TH STREET,TEXAS AVENUE,4152.0,3314.0,-838.0,33.5808,-101.8456,LUBBOCK|LUBBOCK|33.5808|-101.8456|16TH STREET|TEXAS AVENUE
1955,LUBBOCK,LUBBOCK,33.5808,-101.8565,16TH STREET,AVENUE R,4152.0,3764.0,-388.0,33.5808,-101.8565,LUBBOCK|LUBBOCK|33.5808|-101.8565|16TH STREET|AVENUE R
1956,LUBBOCK,LUBBOCK,33.5808,-101.8619,,16TH STREET,4152.0,5024.0,872.0,33.5808,-101.8619,LUBBOCK|LUBBOCK|33.5808|-101.8619||16TH STREET
1957,LUBBOCK,LUBBOCK,33.5810,-101.8184,,E 16TH STREET,2031.5,434.0,-1597.5,33.581,-101.8184,LUBBOCK|LUBBOCK|33.5810|-101.8184||E 16TH STREET
1958,LUBBOCK,LUBBOCK,33.5810,-101.8552,,US0084,4152.0,4992.0,840.0,33.581,-101.8552,LUBBOCK|LUBBOCK|33.5810|-101.8552||US0084
1959,LUBBOCK,LUBBOCK,33.5810,-101.8813,,FLINT AVENUE,4152.0,4257.0,105.0,33.581,-101.8813,LUBBOCK|LUBBOCK|33.5810|-101.8813||FLINT AVENUE
1960,LUBBOCK,LUBBOCK,33.5810,-101.8949,,US0082,4152.0,5947.0,1795.0,33.581,-101.8949,LUBBOCK|LUBBOCK|33.5810|-101.8949||US0082
1961,LUBBOCK,LUBBOCK,33.5811,-101.8941,TEXAS TECH PKWY,TEXAS TECH PKWY,4152.0,4098.0,-54.0,33.5811,-101.8941,LUBBOCK|LUBBOCK|33.5811|-101.8941|TEXAS TECH PKWY|TEXAS TECH PKWY
1962,LUBBOCK,LUBBOCK,33.5811,-101.9051,,QUAKER AVENUE,4152.0,4696.0,544.0,33.5811,-101.9051,LUBBOCK|LUBBOCK|33.5811|-101.9051||QUAKER AVENUE
1963,LUBBOCK,LUBBOCK,33.5813,-101.8552,,US0084,4152.0,5606.0,1454.0,33.5813,-101.8552,LUBBOCK|LUBBOCK|33.5813|-101.8552||US0084
1964,LUBBOCK,LUBBOCK,33.5814,-101.8943,TEXAS TECH PKWY,US0082,4152.0,5860.0,1708.0,33.5814,-101.8943,LUBBOCK|LUBBOCK|33.5814|-101.8943|TEXAS TECH PKWY|US0082
1965,LUBBOCK,LUBBOCK,33.5814,-101.8943,US0062,US0082,4152.0,5877.0,1725.0,33.5814,-101.8943,LUBBOCK|LUBBOCK|33.5814|-101.8943|US0062|US0082
1966,LUBBOCK,LUBBOCK,33.5815,-101.8942,US0062,US0082,4152.0,5946.0,1794.0,33.5815,-101.8942,LUBBOCK|LUBBOCK|33.5815|-101.8942|US0062|US0082
1967,LUBBOCK,LUBBOCK,33.5816,-101.7877,,SL0289,4152.0,5541.0,1389.0,33.5816,-101.7877,LUBBOCK|LUBBOCK|33.5816|-101.7877||SL0289
1968,LUBBOCK,LUBBOCK,33.5816,-101.8946,MARSHA SHARP FWY,TEXAS TECH PKWY,1312.0,197.0,-1115.0,33.5816,-101.8946,LUBBOCK|LUBBOCK|33.5816|-101.8946|MARSHA SHARP FWY|TEXAS TECH PKWY
1969,LUBBOCK,LUBBOCK,33.5816,-101.9224,,SLIDE ROAD,4152.0,4178.0,26.0,33.5816,-101.9224,LUBBOCK|LUBBOCK|33.5816|-101.9224||SLIDE ROAD
1970,LUBBOCK,LUBBOCK,33.5817,-101.8552,US0062,US0084,669.0,508.0,-161.0,33.5817,-101.8552,LUBBOCK|LUBBOCK|33.5817|-101.8552|US0062|US0084
1971,LUBBOCK,LUBBOCK,33.5817,-101.8565,15TH STREET,AVENUE R,4152.0,4580.0,428.0,33.5817,-101.8565,LUBBOCK|LUBBOCK|33.5817|-101.8565|15TH STREET|AVENUE R
1972,LUBBOCK,LUBBOCK,33.5817,-101.8582,,15TH STREET,390.5,1730.0,1339.5,33.5817,-101.8582,LUBBOCK|LUBBOCK|33.5817|-101.8582||15TH STREET
1973,LUBBOCK,LUBBOCK,33.5817,-101.8590,,15TH STREET,4152.0,4083.0,-69.0,33.5817,-101.859,LUBBOCK|LUBBOCK|33.5817|-101.8590||15TH STREET
1974,LUBBOCK,LUBBOCK,33.5817,-101.8626,,15TH STREET,4152.0,4593.0,441.0,33.5817,-101.8626,LUBBOCK|LUBBOCK|33.5817|-101.8626||15TH STREET
1975,LUBBOCK,LUBBOCK,33.5817,-101.8707,15TH STREET,UNIVERSITY AVENUE,4152.0,3047.0,-1105.0,33.5817,-101.8707,LUBBOCK|LUBBOCK|33.5817|-101.8707|15TH STREET|UNIVERSITY AVENUE
1976,LUBBOCK,LUBBOCK,33.5818,-101.8552,,US0084,4152.0,5655.0,1503.0,33.5818,-101.8552,LUBBOCK|LUBBOCK|33.5818|-101.8552||US0084
1977,LUBBOCK,LUBBOCK,33.5819,-101.8814,,FLINT AVENUE,4152.0,2806.0,-1346.0,33.5819,-101.8814,LUBBOCK|LUBBOCK|33.5819|-101.8814||FLINT AVENUE
1978,LUBBOCK,LUBBOCK,33.5819,-101.8949,,TEXAS TECH PKWY,1312.0,1871.0,559.0,33.5819,-101.8949,LUBBOCK|LUBBOCK|33.5819|-101.8949||TEXAS TECH PKWY
1979,LUBBOCK,LUBBOCK,33.5820,-101.8148,E 15TH STREET,TEAK AVENUE,4152.0,2768.0,-1384.0,33.582,-101.8148,LUBBOCK|LUBBOCK|33.5820|-101.8148|E 15TH STREET|TEAK AVENUE
1980,LUBBOCK,LUBBOCK,33.5820,-101.8432,,AVENUE G,4152.0,2990.0,-1162.0,33.582,-101.8432,LUBBOCK|LUBBOCK|33.5820|-101.8432||AVENUE G
